,DATE_TIME,SL_NO,PM1_B,PM2.5_B,PM10_B,NO2_B,CO2_B,CO_B,HUMIDITY_B,TEMP_B,PM1_G,PM2.5_G,PM10_G,NO2_G,CO2_G,CO_G,HUMIDITY_G,TEMP_G,PM1_W,PM2.5_W,PM10_W,NO2_W,CO2_W,CO_W,HUMIDITY_W,TEMP_W,Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd],Wind Speed  [80 m above gnd],Wind Direction  [80 m above gnd],Wind Speed  [900 mb],Wind Direction  [900 mb],Wind Gust  [sfc],No_of_Student
11,02-07-2019 09:24,12.0,101.6451613,208.4193548,248.35483870000002,0.16,7.204677418999999,44.90112903,79.0116129,23.07258065,63.38709677,116.9516129,144.0322581,0.665,54.15870968,1.333225806,68.56145161,22.99080645,63.38709677,116.9516129,144.0322581,0.665,54.15870968,1.333225806,68.56145161,22.99080645,12.74847179,-41.9716784,14.03136283,8.898128318,13.285749,313.38727439999997,17.93039291,90
12,02-07-2019 09:25,13.0,100.69354840000001,203.2903226,239.11290319999998,0.16564516099999999,7.473709677,44.25870968,78.92677419,23.21887097,61.33870968,110.7580645,143.2419355,0.675806452,52.25661289999999,1.228225806,68.54693548,23.10225806,61.33870968,110.7580645,143.2419355,0.675806452,52.25661289999999,1.228225806,68.54693548,23.10225806,12.73285265,-41.64677876,13.99103136,8.987049615,13.26879002,313.3562629,17.90331698,90
13,02-07-2019 09:26,14.0,101.0,205.2419355,243.2580645,0.17,7.426129032,43.46967742,78.81370968,23.36258065,64.96721311,121.6229508,148.2131148,0.69,62.78409836,1.151311475,68.54639344,23.21360656,64.96721311,121.6229508,148.2131148,0.69,62.78409836,1.151311475,68.54639344,23.21360656,12.71692064,-41.19097046,13.95040099,9.075999417,13.25132751,313.3243216,17.87530532,90
14,02-07-2019 09:27,15.0,100.72580649999999,211.17741940000002,253.9032258,0.177580645,7.353548387000001,42.433387100000004,78.61580645,23.49951613,64.17741935,117.7580645,147.30645159999997,0.698064516,58.54354839,1.092258065,68.54967742,23.31290323,64.17741935,117.7580645,147.30645159999997,0.698064516,58.54354839,1.092258065,68.54967742,23.31290323,12.70068709,-40.61012144,13.90948696,9.164909482,13.23338136,313.2914246,17.84633466,90
15,02-07-2019 09:28,16.0,103.1428571,207.80952380000002,248.87301589999998,0.185396825,7.3336507939999995,42.471587299999996,78.35793651,23.61587302,63.72580645,114.33870970000001,140.5483871,0.706612903,66.45983871,1.0343548390000001,68.55064516,23.43370968,63.72580645,114.33870970000001,140.5483871,0.706612903,66.45983871,1.0343548390000001,68.55064516,23.43370968,12.68416333,-39.91009967,13.86830454,9.253711566,13.21497146,313.25754589999997,17.81638173,90
16,02-07-2019 09:29,17.0,99.69354839,202.4032258,248.67741940000002,0.19,7.36983871,41.36016129,78.22677419,23.74467742,64.79032258,114.016129,138.4032258,0.732580645,63.03032258,0.961290323,68.46693548,23.52419355,64.79032258,114.016129,138.4032258,0.732580645,63.03032258,0.961290323,68.46693548,23.52419355,12.66736071,-39.09677308,13.82686896,9.342337427999999,13.19611769,313.2226597,17.78542327,90
17,02-07-2019 09:30,18.0,100.43548390000001,204.38709680000002,245.88709680000002,0.19790322600000002,7.592580645,41.59806452,78.03112903,23.86774194,60.96721311,109.8360656,142.6721311,0.74,67.69180328,0.95,68.38819672,23.61819672,60.96721311,109.8360656,142.6721311,0.74,67.69180328,0.95,68.38819672,23.61819672,12.65029055,-38.17600964,13.78519547,9.430718823,13.17683995,313.18673989999996,17.75343599,90
18,02-07-2019 09:31,19.0,102.4516129,205.16129030000002,243.5806452,0.2,8.130967742000001,41.11145161,77.91967742,23.97822581,60.30645161,109.9516129,139.38709680000002,0.740967742,64.70290323,0.919032258,68.35209677,23.7233871,60.30645161,109.9516129,139.38709680000002,0.740967742,64.70290323,0.919032258,68.35209677,23.7233871,12.63296419,-37.15367728,13.74329932,9.518787511000001,13.15715813,313.1497608,17.72039663,90
19,02-07-2019 09:32,20.0,105.2539683,214.7936508,258.1269841,0.203015873,7.674920635,40.48,77.77301587,24.08269841,59.85483871,111.0483871,145.8709677,0.75,69.23483871,0.887580645,68.26725806,23.80516129,59.85483871,111.0483871,145.8709677,0.75,69.23483871,0.887580645,68.26725806,23.80516129,12.61539296,-36.03564396,13.70119577,9.606475247,13.1370921,313.1116962,17.68628193,90
20,02-07-2019 09:33,21.0,101.516129,205.0967742,241.35483870000002,0.209032258,8.091935484,41.19064516,77.57322581,24.18983871,57.54838710000001,105.9193548,134.4516129,0.765322581,72.33596774,0.84,68.22370968,23.89693548,57.54838710000001,105.9193548,134.4516129,0.765322581,72.33596774,0.84,68.22370968,23.89693548,12.5975882,-34.82777764,13.65890006,9.693713789,13.11666175,313.0725205,17.651068600000002,90
